ensembl_id,gene_length_bp
ENSG00000166128,5200
ENSG00000166130,4163
ENSG00000166133,1875
ENSG00000166135,13950
ENSG00000166136,2572
ENSG00000166140,4264
ENSG00000166143,866
ENSG00000166145,3587
ENSG00000166147,16057
ENSG00000166148,1678
ENSG00000166152,1068
ENSG00000166153,3118
ENSG00000166157,4194
ENSG00000166159,4277
ENSG00000166160,1261
ENSG00000166164,8492
ENSG00000166165,2669
ENSG00000166166,3229
ENSG00000166167,6583
ENSG00000166169,5734
ENSG00000166170,5271
ENSG00000166171,2670
ENSG00000166173,3160
ENSG00000166181,4651
ENSG00000166183,3305
ENSG00000166188,4274
ENSG00000166189,2646
ENSG00000166192,2289
ENSG00000166197,3969
ENSG00000166199,2372
ENSG00000166200,4940
ENSG00000166206,8993
ENSG00000166211,1132
ENSG00000166220,2197
ENSG00000166224,6257
ENSG00000166225,7266
ENSG00000166226,4322
ENSG00000166228,1614
ENSG00000166233,7246
ENSG00000166246,3977
ENSG00000166250,2635
ENSG00000166257,9464
ENSG00000166260,6488
ENSG00000166261,4808
ENSG00000166262,6022
ENSG00000166263,8708
ENSG00000166265,3436
ENSG00000166266,6742
ENSG00000166268,3513
ENSG00000166272,4278
ENSG00000166275,2708
ENSG00000166278,5536
ENSG00000166289,2681
ENSG00000166292,2906
ENSG00000166295,3969
ENSG00000166311,2756
ENSG00000166313,5194
ENSG00000166317,5147
ENSG00000166321,2437
ENSG00000166323,3524
ENSG00000166326,3295
ENSG00000166329,832
ENSG00000166333,3463
ENSG00000166337,6104
ENSG00000166340,4895
ENSG00000166341,10763
ENSG00000166342,5509
ENSG00000166343,2421
ENSG00000166347,6865
ENSG00000166348,9850
ENSG00000166349,7815
ENSG00000166351,1826
ENSG00000166352,1758
ENSG00000166359,1841
ENSG00000166363,1054
ENSG00000166368,1110
ENSG00000166377,14930
ENSG00000166387,9617
ENSG00000166391,4010
ENSG00000166394,8596
ENSG00000166396,2596
ENSG00000166398,7459
ENSG00000166401,4375
ENSG00000166402,6722
ENSG00000166405,7700
ENSG00000166407,1690
ENSG00000166411,6832
ENSG00000166415,8572
ENSG00000166426,993
ENSG00000166428,2321
ENSG00000166432,7512
ENSG00000166435,9086
ENSG00000166436,10816
ENSG00000166439,7823
ENSG00000166441,7193
ENSG00000166444,14267
ENSG00000166446,8557
ENSG00000166448,4663
ENSG00000166450,14388
ENSG00000166451,3568
ENSG00000166452,2300
ENSG00000166454,6262
ENSG00000166455,2369
ENSG00000166471,4422
ENSG00000166477,2679
ENSG00000166478,4233
ENSG00000166479,7637
ENSG00000166482,2152
ENSG00000166483,9239
ENSG00000166484,5196
ENSG00000166501,10037
ENSG00000166503,3112
ENSG00000166507,4685
ENSG00000166508,4387
ENSG00000166509,3007
ENSG00000166510,5115
ENSG00000166523,2422
ENSG00000166526,5420
ENSG00000166527,2013
ENSG00000166529,2147
ENSG00000166532,8551
ENSG00000166535,7303
ENSG00000166546,7165
ENSG00000166548,7169
ENSG00000166557,2769
ENSG00000166558,1819
ENSG00000166562,3656
ENSG00000166569,3545
ENSG00000166573,1305
ENSG00000166575,5898
ENSG00000166578,2460
ENSG00000166579,8115
ENSG00000166582,2302
ENSG00000166589,3656
ENSG00000166592,1709
ENSG00000166595,1069
ENSG00000166596,3078
ENSG00000166598,4688
ENSG00000166603,1438
ENSG00000166619,3927
ENSG00000166634,1278
ENSG00000166664,3363
ENSG00000166669,6391
ENSG00000166670,1758
ENSG00000166676,5281
ENSG00000166681,1362
ENSG00000166682,2662
ENSG00000166685,5061
ENSG00000166689,9575
ENSG00000166704,7635
ENSG00000166707,3385
ENSG00000166710,3151
ENSG00000166716,8130
ENSG00000166734,6948
ENSG00000166736,2772
ENSG00000166741,2919
ENSG00000166743,2871
ENSG00000166747,10979
ENSG00000166748,4472
ENSG00000166750,10709
ENSG00000166762,8403
ENSG00000166780,3688
ENSG00000166783,11162
ENSG00000166788,3070
ENSG00000166793,4460
ENSG00000166794,1911
ENSG00000166796,2095
ENSG00000166797,2427
ENSG00000166800,2586
ENSG00000166801,7221
ENSG00000166803,3051
ENSG00000166813,5001
ENSG00000166816,2359
ENSG00000166819,3797
ENSG00000166821,3171
ENSG00000166822,5572
ENSG00000166823,2369
ENSG00000166825,4871
ENSG00000166828,3507
ENSG00000166831,2101
ENSG00000166833,14577
ENSG00000166839,5018
ENSG00000166840,5440
ENSG00000166845,5958
ENSG00000166847,5159
ENSG00000166848,3379
ENSG00000166851,4760
ENSG00000166855,5461
ENSG00000166856,1694
ENSG00000166860,6170
ENSG00000166862,3224
ENSG00000166863,1574
ENSG00000166866,4438
ENSG00000166869,2382
ENSG00000166881,5708
ENSG00000166884,1054
ENSG00000166886,3010
ENSG00000166887,7710
ENSG00000166888,7298
ENSG00000166889,4278
ENSG00000166896,1373
ENSG00000166897,8782
ENSG00000166900,7624
ENSG00000166902,2271
ENSG00000166908,3296
ENSG00000166912,8817
ENSG00000166913,4017
ENSG00000166920,1405
ENSG00000166922,2192
ENSG00000166923,4168
ENSG00000166924,3586
ENSG00000166925,3715
ENSG00000166926,1057
ENSG00000166927,4348
ENSG00000166928,3650
ENSG00000166930,897
ENSG00000166938,5436
ENSG00000166946,4676
ENSG00000166947,5574
ENSG00000166948,2292
ENSG00000166949,9113
ENSG00000166959,2583
ENSG00000166960,4475
ENSG00000166961,2195
ENSG00000166963,10652
ENSG00000166965,4963
ENSG00000166971,5202
ENSG00000166974,6180
ENSG00000166979,4353
ENSG00000166984,4332
ENSG00000166986,7028
ENSG00000166987,5646
ENSG00000166997,2475
ENSG00000167004,4240
ENSG00000167005,5474
ENSG00000167011,3871
ENSG00000167014,1487
ENSG00000167034,3271
ENSG00000167037,8507
ENSG00000167046,1933
ENSG00000167065,4450
ENSG00000167074,4715
ENSG00000167077,5412
ENSG00000167080,2110
ENSG00000167081,4529
ENSG00000167083,1689
ENSG00000167085,3814
ENSG00000167088,1841
ENSG00000167094,6370
ENSG00000167098,1475
ENSG00000167100,7016
ENSG00000167103,3341
ENSG00000167104,1676
ENSG00000167105,3099
ENSG00000167106,6100
ENSG00000167107,5797
ENSG00000167110,6961
ENSG00000167112,2546
ENSG00000167113,4814
ENSG00000167114,3110
ENSG00000167118,3130
ENSG00000167123,6054
ENSG00000167130,2249
ENSG00000167131,3895
ENSG00000167136,1172
ENSG00000167139,1226
ENSG00000167157,1233
ENSG00000167165,5180
ENSG00000167173,5812
ENSG00000167178,6117
ENSG00000167182,3112
ENSG00000167183,1519
ENSG00000167186,4120
ENSG00000167191,6064
ENSG00000167193,4090
ENSG00000167194,1115
ENSG00000167195,2082
ENSG00000167196,4595
ENSG00000167202,9763
ENSG00000167207,5747
ENSG00000167208,5754
ENSG00000167210,9020
ENSG00000167216,3827
ENSG00000167220,4704
ENSG00000167230,1919
ENSG00000167232,10397
ENSG00000167236,738
ENSG00000167244,6979
ENSG00000167257,4398
ENSG00000167258,12773
ENSG00000167261,3498
ENSG00000167264,4472
ENSG00000167272,2173
ENSG00000167280,6173
ENSG00000167281,10067
ENSG00000167283,3376
ENSG00000167286,929
ENSG00000167291,11555
ENSG00000167302,4762
ENSG00000167306,10490
ENSG00000167311,1691
ENSG00000167315,3740
ENSG00000167323,6811
ENSG00000167325,4178
ENSG00000167332,2872
ENSG00000167333,4282
ENSG00000167346,1308
ENSG00000167359,945
ENSG00000167360,1096
ENSG00000167363,3872
ENSG00000167371,3318
ENSG00000167377,7342
ENSG00000167378,9869
ENSG00000167380,6922
ENSG00000167383,5508
ENSG00000167384,3574
ENSG00000167393,9015
ENSG00000167394,3935
ENSG00000167395,8635
ENSG00000167397,2191
ENSG00000167414,216
ENSG00000167419,6433
ENSG00000167434,2424
ENSG00000167447,3752
ENSG00000167460,7412
ENSG00000167461,5191
ENSG00000167468,2033
ENSG00000167470,4495
ENSG00000167476,1955
ENSG00000167483,6628
ENSG00000167487,3582
ENSG00000167491,7296
ENSG00000167508,4717
ENSG00000167513,3336
ENSG00000167515,4463
ENSG00000167522,15352
ENSG00000167523,5746
ENSG00000167524,4663
ENSG00000167525,4829
ENSG00000167526,3886
ENSG00000167528,5646
ENSG00000167531,1247
ENSG00000167535,7153
ENSG00000167536,2944
ENSG00000167543,4570
ENSG00000167548,20476
ENSG00000167549,4321
ENSG00000167550,1290
ENSG00000167552,3421
ENSG00000167553,3359
ENSG00000167554,3537
ENSG00000167555,8530
ENSG00000167562,6294
ENSG00000167565,2218
ENSG00000167566,8090
ENSG00000167578,3935
ENSG00000167580,4305
ENSG00000167588,3991
ENSG00000167595,6328
ENSG00000167600,2874
ENSG00000167601,5154
ENSG00000167604,3198
ENSG00000167608,4421
ENSG00000167612,3705
ENSG00000167613,5700
ENSG00000167614,7069
ENSG00000167615,6470
ENSG00000167617,903
ENSG00000167618,1078
ENSG00000167619,2640
ENSG00000167625,4271
ENSG00000167632,34988
ENSG00000167633,2568
ENSG00000167634,3914
ENSG00000167635,4146
ENSG00000167637,4367
ENSG00000167641,1501
ENSG00000167642,5199
ENSG00000167644,617
ENSG00000167645,3184
ENSG00000167646,3300
ENSG00000167653,1763
ENSG00000167654,5403
ENSG00000167656,1553
ENSG00000167657,3549
ENSG00000167658,4027
ENSG00000167664,1262
ENSG00000167670,4299
ENSG00000167671,5275
ENSG00000167674,4314
ENSG00000167676,6341
ENSG00000167680,4423
ENSG00000167685,7239
ENSG00000167693,5881
ENSG00000167695,2734
ENSG00000167699,4951
ENSG00000167700,1823
ENSG00000167701,2756
ENSG00000167702,4447
ENSG00000167703,10618
ENSG00000167705,2098
ENSG00000167711,2348
ENSG00000167716,7913
ENSG00000167720,3498
ENSG00000167721,5545
ENSG00000167723,9780
ENSG00000167733,2990
ENSG00000167740,2182
ENSG00000167741,3161
ENSG00000167747,3256
ENSG00000167748,2378
ENSG00000167749,1935
ENSG00000167751,6394
ENSG00000167754,1653
ENSG00000167755,1976
ENSG00000167757,3113
ENSG00000167759,2007
ENSG00000167765,1698
ENSG00000167766,8028
ENSG00000167767,4350
ENSG00000167768,2488
ENSG00000167769,1445
ENSG00000167770,5331
ENSG00000167771,2738
ENSG00000167772,2482
ENSG00000167774,580
ENSG00000167775,2277
ENSG00000167778,3191
ENSG00000167779,1279
ENSG00000167780,2044
ENSG00000167785,4650
ENSG00000167791,996
ENSG00000167792,4154
ENSG00000167797,2019
ENSG00000167799,1475
ENSG00000167800,1548
ENSG00000167807,2090
ENSG00000167815,2114
ENSG00000167822,948
ENSG00000167825,945
ENSG00000167840,2794
ENSG00000167842,3157
ENSG00000167850,1517
ENSG00000167851,2684
ENSG00000167858,3847
ENSG00000167861,6196
ENSG00000167862,1108
ENSG00000167863,3231
ENSG00000167874,875
ENSG00000167880,7510
ENSG00000167881,7313
ENSG00000167889,6386
ENSG00000167895,5459
ENSG00000167900,1857
ENSG00000167904,6616
ENSG00000167910,2950
ENSG00000167914,2230
ENSG00000167916,1881
ENSG00000167920,2287
ENSG00000167925,3970
ENSG00000167930,5157
ENSG00000167941,2300
ENSG00000167945,1209
ENSG00000167962,4701
ENSG00000167964,2488
ENSG00000167965,4323
ENSG00000167967,6402
ENSG00000167968,2194
ENSG00000167969,3234
ENSG00000167970,537
ENSG00000167971,5886
ENSG00000167972,7804
ENSG00000167977,3420
ENSG00000167978,13266
ENSG00000167981,1831
ENSG00000167985,2492
ENSG00000167986,13950
ENSG00000167987,3960
ENSG00000167992,4869
ENSG00000167994,3006
ENSG00000167995,8930
ENSG00000167996,2030
ENSG00000168000,4004
ENSG00000168002,1923
ENSG00000168003,5239
ENSG00000168004,3268
ENSG00000168005,2807
ENSG00000168010,8617
ENSG00000168014,12567
ENSG00000168016,11182
ENSG00000168026,7720
ENSG00000168028,3936
ENSG00000168032,3365
ENSG00000168036,6606
ENSG00000168038,6579
ENSG00000168040,1841
ENSG00000168056,10298
ENSG00000168060,4044
ENSG00000168061,1772
ENSG00000168062,2844
ENSG00000168065,5222
ENSG00000168066,5972
ENSG00000168067,3745
ENSG00000168070,2301
ENSG00000168071,8331
ENSG00000168077,4031
ENSG00000168078,2165
ENSG00000168079,4435
ENSG00000168081,2126
ENSG00000168090,2807
ENSG00000168092,7101
ENSG00000168096,7775
ENSG00000168101,2068
ENSG00000168116,3078
ENSG00000168118,3297
ENSG00000168124,942
ENSG00000168131,1212
ENSG00000168135,2065
ENSG00000168137,10808
ENSG00000168140,2806
ENSG00000168143,3167
ENSG00000168148,481
ENSG00000168152,4332
ENSG00000168158,1036
ENSG00000168159,3285
ENSG00000168172,15250
ENSG00000168175,6988
ENSG00000168209,2058
ENSG00000168214,9041
ENSG00000168216,2402
ENSG00000168228,4353
ENSG00000168229,3033
ENSG00000168234,7188
ENSG00000168237,4793
ENSG00000168242,479
ENSG00000168243,5413
ENSG00000168246,3301
ENSG00000168255,5594
ENSG00000168256,5563
ENSG00000168259,9373
ENSG00000168260,975
ENSG00000168263,2186
ENSG00000168264,4724
ENSG00000168267,1537
ENSG00000168268,4734
ENSG00000168269,2310
ENSG00000168273,2482
ENSG00000168274,547
ENSG00000168275,1257
ENSG00000168280,9221
ENSG00000168282,2710
ENSG00000168283,4283
ENSG00000168286,1885
ENSG00000168288,2191
ENSG00000168291,4717
ENSG00000168297,5249
ENSG00000168298,785
ENSG00000168300,7307
ENSG00000168301,3068
ENSG00000168303,7668
ENSG00000168306,3859
ENSG00000168309,5321
ENSG00000168310,3116
ENSG00000168314,9237
ENSG00000168329,3655
ENSG00000168333,2059
ENSG00000168334,6467
ENSG00000168348,3013
ENSG00000168350,2004
ENSG00000168356,7705
ENSG00000168374,2595
ENSG00000168385,7378
ENSG00000168386,5897
ENSG00000168389,3987
ENSG00000168393,2451
ENSG00000168394,4742
ENSG00000168395,8200
ENSG00000168397,6638
ENSG00000168398,7008
ENSG00000168404,5692
ENSG00000168411,6465
ENSG00000168412,1289
ENSG00000168418,3003
ENSG00000168421,6594
ENSG00000168427,3726
ENSG00000168434,4343
ENSG00000168438,5940
ENSG00000168439,4657
ENSG00000168447,3918
ENSG00000168453,8784
ENSG00000168454,3352
ENSG00000168461,5586
ENSG00000168476,2266
ENSG00000168477,15166
ENSG00000168481,4514
ENSG00000168484,3189
ENSG00000168487,7471
ENSG00000168488,6508
ENSG00000168490,4165
ENSG00000168491,3388
ENSG00000168495,5613
ENSG00000168496,2478
ENSG00000168497,3229
ENSG00000168502,12665
ENSG00000168505,2315
ENSG00000168509,2329
ENSG00000168515,453
ENSG00000168517,2038
ENSG00000168522,9551
ENSG00000168528,3520
ENSG00000168530,1342
ENSG00000168538,5839
ENSG00000168539,3250
ENSG00000168542,6816
ENSG00000168546,5731
ENSG00000168556,1426
ENSG00000168564,3193
ENSG00000168566,5836
ENSG00000168569,2280
ENSG00000168575,6641
ENSG00000168582,609
ENSG00000168589,1464
ENSG00000168591,3511
ENSG00000168594,5957
ENSG00000168610,8812
ENSG00000168612,2769
ENSG00000168614,7327
ENSG00000168615,6913
ENSG00000168619,3825
ENSG00000168621,4193
ENSG00000168631,5314
ENSG00000168634,1372
ENSG00000168646,5196
ENSG00000168653,548
ENSG00000168658,8307
ENSG00000168661,2745
ENSG00000168671,2694
ENSG00000168672,5404
ENSG00000168675,16759
ENSG00000168676,7383
ENSG00000168679,3167
ENSG00000168685,6060
ENSG00000168701,1787
ENSG00000168702,17040
ENSG00000168703,775
ENSG00000168710,4736
ENSG00000168724,9137
ENSG00000168734,2496
ENSG00000168743,6117
ENSG00000168746,890
ENSG00000168748,1862
ENSG00000168754,3969
ENSG00000168757,1941
ENSG00000168758,6157
ENSG00000168763,4416
ENSG00000168765,5370
ENSG00000168769,16474
ENSG00000168772,5819
ENSG00000168778,5104
ENSG00000168779,3838
ENSG00000168781,8054
ENSG00000168785,7430
ENSG00000168787,1033
ENSG00000168792,3592
ENSG00000168795,4627
ENSG00000168802,3383
ENSG00000168803,5054
ENSG00000168806,2830
ENSG00000168807,9875
ENSG00000168811,2040
ENSG00000168813,11239
ENSG00000168818,5332
ENSG00000168824,4355
ENSG00000168826,2943
ENSG00000168827,9032
ENSG00000168828,1087
ENSG00000168830,2000
ENSG00000168843,5355
ENSG00000168872,7879
ENSG00000168874,6076
ENSG00000168875,818
ENSG00000168876,3526
ENSG00000168878,4110
ENSG00000168883,3950
ENSG00000168884,2686
ENSG00000168887,4413
ENSG00000168890,3094
ENSG00000168894,1220
ENSG00000168899,819
ENSG00000168903,2440
ENSG00000168904,9348
ENSG00000168906,4487
ENSG00000168907,4014
ENSG00000168913,1082
ENSG00000168916,6920
ENSG00000168917,4287
ENSG00000168918,6998
ENSG00000168924,8184
ENSG00000168925,1016
ENSG00000168928,2346
ENSG00000168930,2163
ENSG00000168936,3442
ENSG00000168938,2098
ENSG00000168939,9019
ENSG00000168944,6057
ENSG00000168952,8067
ENSG00000168955,2757
ENSG00000168958,6162
ENSG00000168959,8657
ENSG00000168961,5714
ENSG00000168970,7862
ENSG00000168993,2418
ENSG00000168994,2474
ENSG00000168995,2043
ENSG00000169006,1569
ENSG00000169016,4061
ENSG00000169018,7569
ENSG00000169019,1694
ENSG00000169020,940
ENSG00000169021,1530
ENSG00000169026,2644
ENSG00000169031,9124
ENSG00000169032,3759
ENSG00000169035,2443
ENSG00000169045,9480
ENSG00000169047,9953
ENSG00000169057,12556
ENSG00000169059,995
ENSG00000169062,3091
ENSG00000169064,3972
ENSG00000169067,2791
ENSG00000169071,5818
ENSG00000169083,12094
ENSG00000169084,3620
ENSG00000169085,5808
ENSG00000169087,5438
ENSG00000169093,3506
ENSG00000169100,2164
ENSG00000169105,2194
ENSG00000169116,5034
ENSG00000169118,8414
ENSG00000169122,4943
ENSG00000169126,5697
ENSG00000169129,5948
ENSG00000169131,2947
ENSG00000169136,2954
ENSG00000169139,6606
ENSG00000169154,1579
ENSG00000169155,7052
ENSG00000169169,5864
ENSG00000169174,5163
ENSG00000169180,7065
ENSG00000169181,5219
ENSG00000169184,7693
ENSG00000169188,3245
ENSG00000169189,3770
ENSG00000169193,3550
ENSG00000169194,2887
ENSG00000169203,4250
ENSG00000169208,942
ENSG00000169213,12844
ENSG00000169214,1061
ENSG00000169217,3773
ENSG00000169218,3160
ENSG00000169220,3797
ENSG00000169221,6699
ENSG00000169223,2357
ENSG00000169224,4691
ENSG00000169228,2065
ENSG00000169230,1875
ENSG00000169231,4559
ENSG00000169239,7735
ENSG00000169241,2320
ENSG00000169242,2539
ENSG00000169245,1173
ENSG00000169246,5591
ENSG00000169247,15047
ENSG00000169248,1908
ENSG00000169249,2077
ENSG00000169251,4869
ENSG00000169252,2041
ENSG00000169255,4183
ENSG00000169258,4211
ENSG00000169271,763
ENSG00000169282,6414
ENSG00000169288,1943
ENSG00000169291,8441
ENSG00000169297,2203
ENSG00000169299,3704
ENSG00000169302,7805
ENSG00000169306,3667
ENSG00000169313,1859
ENSG00000169314,2086
ENSG00000169327,1197
ENSG00000169330,6800
ENSG00000169340,2276
ENSG00000169344,3412
ENSG00000169347,4048
ENSG00000169359,9627
ENSG00000169371,3516
ENSG00000169372,4276
ENSG00000169375,12453
ENSG00000169379,4160
ENSG00000169385,755
ENSG00000169393,1122
ENSG00000169397,720
ENSG00000169398,13747
ENSG00000169402,4994
ENSG00000169403,4706
ENSG00000169410,4762
ENSG00000169413,1061
ENSG00000169418,5003
ENSG00000169427,4449
ENSG00000169429,2274
ENSG00000169432,10368
ENSG00000169435,6632
ENSG00000169436,7830
ENSG00000169439,4528
ENSG00000169442,935
ENSG00000169446,3738
ENSG00000169469,620
ENSG00000169474,647
ENSG00000169484,934
ENSG00000169488,1216
ENSG00000169490,4459
ENSG00000169495,2095
ENSG00000169499,6326
ENSG00000169504,4495
ENSG00000169507,5552
ENSG00000169508,1700
ENSG00000169509,700
ENSG00000169515,3213
ENSG00000169519,5499
ENSG00000169548,2148
ENSG00000169550,3445
ENSG00000169551,1732
ENSG00000169554,17907
ENSG00000169562,2235
ENSG00000169564,1748
ENSG00000169567,1936
ENSG00000169570,4617
ENSG00000169575,755
ENSG00000169583,1177
ENSG00000169592,6076
ENSG00000169594,4795
ENSG00000169598,3856
ENSG00000169599,2197
ENSG00000169604,8185
ENSG00000169605,1149
ENSG00000169607,5473
ENSG00000169609,4323
ENSG00000169612,1568
ENSG00000169618,1602
ENSG00000169621,5371
ENSG00000169627,1365
ENSG00000169629,6886
ENSG00000169635,7219
ENSG00000169641,9739
ENSG00000169660,4153
ENSG00000169676,2375
ENSG00000169679,6032
ENSG00000169682,3792
ENSG00000169683,3606
ENSG00000169684,3623
ENSG00000169688,380
ENSG00000169689,1531
ENSG00000169692,1798
ENSG00000169696,12097
ENSG00000169704,889
ENSG00000169710,8979
ENSG00000169714,1927
ENSG00000169715,1052
ENSG00000169717,1420
ENSG00000169718,5999
ENSG00000169727,6155
ENSG00000169733,3865
ENSG00000169738,1902
ENSG00000169740,1436
ENSG00000169744,5586
ENSG00000169750,1527
ENSG00000169752,5031
ENSG00000169756,7626
ENSG00000169758,5265
ENSG00000169760,10147
ENSG00000169762,7828
ENSG00000169764,6477
ENSG00000169777,1723
ENSG00000169783,4902
ENSG00000169789,1353
ENSG00000169800,1921
ENSG00000169807,1353
ENSG00000169813,3253
ENSG00000169814,3704
ENSG00000169826,3752
ENSG00000169836,5190
ENSG00000169840,1663
ENSG00000169851,10269
ENSG00000169855,10862
ENSG00000169856,3397
ENSG00000169857,1808
ENSG00000169860,3106
ENSG00000169862,6863
ENSG00000169871,3933
ENSG00000169876,14573
ENSG00000169877,562
ENSG00000169884,2629
ENSG00000169885,2321
ENSG00000169891,11361
ENSG00000169894,5533
ENSG00000169895,6418
ENSG00000169896,5665
ENSG00000169900,861
ENSG00000169902,2871
ENSG00000169903,2140
ENSG00000169905,18876
ENSG00000169906,455
ENSG00000169908,3668
ENSG00000169914,6767
ENSG00000169918,6624
ENSG00000169919,3992
ENSG00000169925,6876
ENSG00000169926,8590
ENSG00000169933,8465
ENSG00000169946,6708
ENSG00000169951,3113
ENSG00000169953,4137
ENSG00000169955,4065
ENSG00000169957,2392
ENSG00000169962,3433
ENSG00000169964,3106
ENSG00000169967,11508
ENSG00000169972,2489
ENSG00000169976,737
ENSG00000169981,2663
ENSG00000169989,2472
ENSG00000169991,6188
ENSG00000169992,5550
ENSG00000169994,8806
ENSG00000170004,9758
ENSG00000170006,11573
ENSG00000170011,5872
ENSG00000170017,7179
ENSG00000170027,3745
ENSG00000170035,3004
ENSG00000170037,6234
ENSG00000170043,1171
ENSG00000170044,5130
ENSG00000170049,4580
ENSG00000170054,2561
ENSG00000170074,8271
ENSG00000170075,6588
ENSG00000170085,5702
ENSG00000170088,6427
ENSG00000170091,3946
ENSG00000170099,1852
ENSG00000170100,3150
ENSG00000170113,8700
ENSG00000170122,2181
ENSG00000170128,1224
ENSG00000170142,3074
ENSG00000170144,6033
ENSG00000170145,9796
ENSG00000170153,11007
ENSG00000170160,19301
ENSG00000170162,2231
ENSG00000170166,1464
ENSG00000170175,4329
ENSG00000170178,1833
ENSG00000170180,3353
ENSG00000170185,7787
ENSG00000170190,3089
ENSG00000170191,3964
